<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BAB,20190322,21.0000,21.0000,21.0000,21.0000,6900
BAB,20190325,20.9000,20.9000,20.9000,20.9000,5800
BAB,20190326,20.8000,20.8000,20.8000,20.8000,5700
BAB,20190327,20.8000,20.8000,20.8000,20.8000,6100
BAB,20190328,20.8000,21.0000,20.8000,21.0000,5000
BAB,20190329,20.9000,20.9000,20.9000,20.9000,6000
BAB,20190401,20.9000,20.9000,20.9000,20.9000,4800
BAB,20190402,20.8000,20.8000,20.8000,20.8000,5400
BAB,20190403,20.7000,20.7000,20.7000,20.7000,5100
BAB,20190404,20.7000,20.7000,20.7000,20.7000,6200
BAB,20190405,20.7000,20.7000,20.7000,20.7000,5600
BAB,20190408,20.8000,20.8000,20.8000,20.8000,5400
BAB,20190409,20.8000,20.8000,20.8000,20.8000,6200
BAB,20190410,20.7000,20.7000,20.7000,20.7000,5700
BAB,20190411,20.7000,20.7000,20.7000,20.7000,6100
BAB,20190412,20.8000,20.8000,20.8000,20.8000,5200
BAB,20190416,20.7000,20.7000,20.7000,20.7000,5600
BAB,20190417,20.7000,20.7000,20.7000,20.7000,6100
BAB,20190418,20.6000,20.6000,20.6000,20.6000,5700
BAB,20190419,20.6000,20.6000,20.6000,20.6000,7400
BAB,20190422,20.6000,20.6000,20.6000,20.6000,6200
BAB,20190423,20.5000,20.5000,20.5000,20.5000,5300
BAB,20190424,20.6000,20.6000,20.6000,20.6000,6400
BAB,20190425,20.6000,20.6000,20.6000,20.6000,5700
BAB,20190426,20.4000,20.4000,20.4000,20.4000,5100
BAB,20190502,20.5000,20.5000,20.5000,20.5000,5900
BAB,20190503,20.5000,20.5000,20.5000,20.5000,5400
BAB,20190506,20.5000,20.5000,20.5000,20.5000,6100
BAB,20190507,20.6000,20.6000,20.6000,20.6000,4900
BAB,20190508,20.5000,20.5000,20.5000,20.5000,5300
BAB,20190509,20.6000,20.6000,20.5000,20.5000,4900
BAB,20190510,20.3000,20.5000,20.3000,20.5000,5100
BAB,20190513,20.5000,20.5000,20.5000,20.5000,4800
BAB,20190514,20.4000,20.4000,20.4000,20.4000,5100
BAB,20190515,20.5000,20.5000,20.5000,20.5000,5800
BAB,20190516,20.5000,20.5000,20.5000,20.5000,4700
BAB,20190517,20.5000,20.5000,20.5000,20.5000,6200
BAB,20190520,20.6000,20.6000,20.6000,20.6000,5400
BAB,20190521,20.6000,20.6000,20.6000,20.6000,4100
BAB,20190522,20.5000,20.5000,20.5000,20.5000,3400
BAB,20190523,20.4000,20.4000,20.4000,20.4000,3800
BAB,20190524,20.5000,20.5000,20.5000,20.5000,4300
BAB,20190527,20.5000,20.5000,20.5000,20.5000,4700
BAB,20190528,20.6000,20.6000,20.6000,20.6000,5200
BAB,20190529,20.5000,20.5000,20.5000,20.5000,4700
BAB,20190530,20.4000,20.4000,20.4000,20.4000,5100
BAB,20190531,20.5000,20.5000,20.5000,20.5000,5600
BAB,20190603,20.4000,20.4000,20.4000,20.4000,5800
BAB,20190604,20.5000,20.5000,20.5000,20.5000,4900
BAB,20190605,20.5000,20.5000,20.5000,20.5000,5200
BAB,20190606,20.5000,20.5000,20.5000,20.5000,5300
BAB,20190607,20.6000,20.6000,20.6000,20.6000,5400
BAB,20190610,20.5000,20.5000,20.5000,20.5000,6100
BAB,20190611,20.5000,20.5000,20.5000,20.5000,5600
BAB,20190612,20.4000,20.4000,20.4000,20.4000,4800
BAB,20190613,20.4000,20.4000,20.4000,20.4000,5700
BAB,20190614,20.5000,20.5000,20.5000,20.5000,5300
BAB,20190617,20.4000,20.4000,20.4000,20.4000,5200
BAB,20190618,20.5000,20.5000,20.5000,20.5000,4800
BAB,20190619,20.5000,20.5000,20.5000,20.5000,5400
BAB,20190620,20.5000,20.5000,20.5000,20.5000,5700
BAB,20190621,20.5000,20.5000,20.5000,20.5000,5800
BAB,20190624,20.4000,20.4000,20.4000,20.4000,4800
BAB,20190625,20.4000,20.4000,20.4000,20.4000,5400
BAB,20190626,20.5000,20.5000,20.5000,20.5000,6100
BAB,20190627,20.5000,20.5000,20.5000,20.5000,5200
BAB,20190628,20.5000,20.5000,20.5000,20.5000,5400
BAB,20190701,20.5000,20.5000,20.5000,20.5000,5700
BAB,20190702,20.6000,20.6000,20.6000,20.6000,5600
BAB,20190703,20.5000,20.5000,20.5000,20.5000,5300
BAB,20190704,20.5000,20.5000,20.5000,20.5000,4900
BAB,20190705,20.5000,20.5000,20.5000,20.5000,5100
BAB,20190708,20.5000,20.5000,20.5000,20.5000,5400
BAB,20190709,20.5000,20.5000,20.5000,20.5000,5100
BAB,20190710,20.5000,20.5000,20.5000,20.5000,5200
BAB,20190711,20.6000,20.6000,20.6000,20.6000,5300
BAB,20190712,20.6000,20.6000,20.6000,20.6000,6100
BAB,20190715,20.6000,20.6000,20.6000,20.6000,5400
BAB,20190716,20.6000,20.6000,20.6000,20.6000,5700
BAB,20190717,20.7000,20.7000,20.7000,20.7000,5100
BAB,20190718,20.7000,20.7000,20.7000,20.7000,5400
BAB,20190719,20.7000,20.7000,20.7000,20.7000,6100
BAB,20190722,20.7000,20.7000,20.6000,20.6000,4900
BAB,20190723,20.6000,20.6000,20.6000,20.6000,5200
BAB,20190724,20.5000,20.5000,20.5000,20.5000,5200
BAB,20190725,20.5000,20.5000,20.5000,20.5000,4900
BAB,20190726,20.5000,20.5000,20.5000,20.5000,5600
