<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
LPB,20190417,5.9100,6.0443,5.9100,5.9100,332851
LPB,20190418,5.9100,5.9771,5.8428,5.8428,296854
LPB,20190419,5.9100,5.9771,5.8428,5.9100,178472
LPB,20190422,5.9100,5.9100,5.7756,5.7756,648876
LPB,20190423,5.8428,5.9771,5.8428,5.9100,464201
LPB,20190424,5.9100,5.9771,5.8428,5.9100,416672
LPB,20190425,5.9771,6.0443,5.8428,5.9100,932122
LPB,20190426,5.9100,5.9100,5.8428,5.9100,495744
LPB,20190502,5.9100,5.9100,5.7756,5.9100,324101
LPB,20190503,5.8428,5.8428,5.7756,5.8428,1103554
LPB,20190506,5.8428,5.8428,5.5070,5.5070,2416600
LPB,20190507,5.5742,5.6413,5.5742,5.6413,359069
LPB,20190508,5.5742,5.5742,5.4399,5.5070,491046
LPB,20190509,5.5742,5.5742,5.5070,5.5070,502223
LPB,20190510,5.5070,5.5742,5.5070,5.5070,357673
LPB,20190513,5.5742,5.6413,5.5070,5.6413,609916
LPB,20190514,5.5742,5.6413,5.5070,5.5070,645552
LPB,20190515,5.5742,5.6413,5.5070,5.5742,675760
LPB,20190516,5.5742,5.6413,5.5070,5.5742,305620
LPB,20190517,5.5742,5.6413,5.5070,5.5070,405097
LPB,20190520,5.5742,5.6413,5.5070,5.5742,1090005
LPB,20190521,5.6413,5.6413,5.5070,5.5070,886883
LPB,20190522,5.5070,5.5742,5.5070,5.5742,570898
LPB,20190523,5.5070,5.5742,5.5070,5.5070,832722
LPB,20190524,5.5070,5.5742,5.4399,5.5070,398182
LPB,20190527,5.5070,5.5070,5.3727,5.4399,660807
LPB,20190528,5.4399,5.5070,5.3727,5.4399,707433
LPB,20190529,5.4399,5.4399,5.3055,5.3727,877962
LPB,20190530,5.3055,5.4399,5.3055,5.3727,709335
LPB,20190531,5.3727,5.4399,5.3055,5.3727,252984
LPB,20190603,5.3055,5.3055,5.2384,5.2384,702310
LPB,20190604,5.2384,5.3055,5.1712,5.3055,319284
LPB,20190605,5.3055,5.3727,5.2384,5.3727,231551
LPB,20190606,5.3727,5.3727,5.2384,5.2384,477958
LPB,20190607,5.3055,5.3055,5.2384,5.3055,179284
LPB,20190610,5.3055,5.3055,5.2384,5.3055,72735
LPB,20190611,5.2384,5.3055,5.2384,5.3055,203363
LPB,20190612,5.2384,5.3055,5.2384,5.2384,322266
LPB,20190613,5.2384,5.3055,5.2384,5.2384,493622
LPB,20190614,5.2384,5.3055,5.2384,5.3055,570586
LPB,20190617,5.2384,5.3055,5.2384,5.3055,420167
LPB,20190618,5.3055,5.3055,5.2384,5.2384,471015
LPB,20190619,5.2384,5.3055,5.2384,5.2384,189704
LPB,20190620,5.2384,5.3055,5.2384,5.3055,527190
LPB,20190621,5.3055,5.3727,5.3055,5.3055,394902
LPB,20190624,5.3055,5.3055,5.3055,5.3055,568459
