<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SHB,20080730,8.3000,9.0000,7.5000,8.3000,0
SHB,20080731,8.3000,9.0000,7.5000,8.3000,0
SHB,20080801,8.3000,9.0000,7.5000,8.0000,0
SHB,20080804,8.0000,9.0000,7.5000,8.0000,0
SHB,20080805,8.0000,9.0000,7.5000,8.0000,0
SHB,20080806,8.0000,9.0000,7.5000,8.0000,0
SHB,20080807,8.0000,9.0000,7.5000,8.0000,0
SHB,20080808,8.0000,9.0000,7.5000,8.0000,0
SHB,20080811,8.0000,9.0000,7.5000,8.3000,0
SHB,20080812,8.3000,9.0000,7.5000,8.3000,0
SHB,20080813,8.3000,9.0000,7.5000,8.5000,0
SHB,20080814,8.5000,9.0000,7.5000,8.8000,0
SHB,20080815,8.8000,9.0000,7.5000,9.0000,0
SHB,20080818,9.0000,10.0000,8.0000,9.2000,0
SHB,20080819,9.2000,10.0000,8.0000,10.0000,0
SHB,20080820,10.0000,10.0000,8.0000,9.5000,0
SHB,20080821,9.5000,10.0000,8.0000,10.0000,0
SHB,20080822,10.0000,10.0000,8.0000,10.0000,0
SHB,20080825,10.0000,12.0000,8.0000,10.5000,0
SHB,20080826,10.5000,12.0000,8.0000,11.0000,0
SHB,20080827,11.0000,12.0000,8.0000,10.0000,0
SHB,20080828,10.0000,12.0000,8.0000,9.0000,0
SHB,20080829,9.0000,12.0000,8.0000,8.5000,0
SHB,20080903,8.5000,12.0000,8.5000,11.0000,0
SHB,20080904,11.0000,12.0000,10.0000,11.0000,0
SHB,20080905,11.0000,12.0000,10.0000,11.0000,0
SHB,20080908,11.0000,15.0000,11.0000,14.0000,0
SHB,20080909,14.0000,15.0000,12.0000,12.5000,0
SHB,20080910,12.5000,15.0000,12.0000,12.5000,0
SHB,20080911,12.5000,15.0000,12.0000,13.0000,0
SHB,20080912,13.0000,15.0000,12.0000,14.0000,0
SHB,20080915,14.0000,15.0000,12.0000,14.5000,0
SHB,20080916,14.5000,15.0000,12.0000,14.0000,0
SHB,20080917,14.0000,14.0000,11.0000,13.0000,0
SHB,20080918,13.0000,14.0000,11.0000,13.0000,0
SHB,20080919,13.0000,15.0000,12.0000,14.0000,0
SHB,20080922,14.0000,15.0000,13.0000,14.5000,0
SHB,20080923,14.5000,15.0000,13.0000,14.0000,0
SHB,20080924,14.0000,15.0000,12.0000,13.5000,0
SHB,20080925,13.5000,15.0000,12.0000,14.0000,0
SHB,20080926,14.0000,15.0000,13.0000,14.5000,0
SHB,20080929,14.5000,15.0000,13.0000,14.0000,0
SHB,20080930,14.0000,14.0000,10.0000,12.5000,0
SHB,20081001,12.5000,14.0000,10.0000,13.0000,0
SHB,20081002,13.0000,14.0000,12.0000,13.5000,0
SHB,20081003,13.5000,14.0000,12.0000,13.0000,0
SHB,20081006,13.0000,14.0000,10.0000,12.0000,0
SHB,20081007,12.0000,14.0000,10.0000,12.0000,0
SHB,20081008,12.0000,14.0000,10.0000,12.0000,0
SHB,20081009,12.0000,14.0000,11.0000,13.0000,0
SHB,20081010,13.0000,14.0000,11.0000,12.0000,0
SHB,20081013,12.0000,14.0000,11.0000,12.5000,0
SHB,20081014,12.5000,15.0000,12.0000,14.0000,0
SHB,20081015,14.0000,15.0000,12.0000,14.0000,0
SHB,20081016,14.0000,15.0000,12.0000,13.0000,0
SHB,20081017,13.0000,15.0000,12.0000,12.5000,0
SHB,20081020,12.5000,14.0000,11.0000,12.0000,0
SHB,20081021,12.0000,14.0000,11.0000,12.0000,0
SHB,20081022,12.0000,14.0000,11.0000,12.0000,0
SHB,20081023,12.0000,14.0000,11.0000,12.0000,0
SHB,20081024,12.0000,14.0000,11.0000,12.0000,0
SHB,20081027,12.0000,14.0000,11.0000,12.0000,0
SHB,20081028,12.0000,14.0000,11.0000,12.0000,0
SHB,20081029,12.0000,14.0000,11.0000,12.0000,0
SHB,20081030,12.0000,14.0000,11.0000,12.0000,0
SHB,20081103,12.0000,14.0000,11.0000,12.0000,0
SHB,20081104,12.0000,14.0000,11.0000,12.0000,0
SHB,20081105,12.0000,15.0000,12.0000,14.0000,0
SHB,20081106,14.0000,15.0000,12.0000,14.0000,0
SHB,20081107,14.0000,15.0000,12.0000,13.5000,0
SHB,20081110,13.5000,15.0000,12.0000,13.5000,0
SHB,20081111,13.5000,15.0000,12.0000,13.5000,0
SHB,20081112,13.5000,15.0000,12.0000,13.5000,0
SHB,20081113,13.5000,15.0000,12.0000,13.5000,0
SHB,20081114,13.5000,15.0000,12.0000,13.5000,0
SHB,20081117,13.5000,14.0000,10.0000,11.0000,0
SHB,20081118,11.0000,12.0000,10.0000,10.5000,0
SHB,20081119,10.5000,12.0000,10.0000,10.0000,0
SHB,20081120,10.0000,12.0000,10.0000,10.0000,0
SHB,20081121,10.0000,12.0000,10.0000,10.0000,0
SHB,20081124,10.0000,12.0000,10.0000,10.0000,0
SHB,20081125,10.0000,12.0000,10.0000,10.0000,0
SHB,20081126,10.0000,12.0000,10.0000,10.0000,0
SHB,20081127,10.0000,12.0000,10.0000,10.0000,0
SHB,20081128,10.0000,12.0000,10.0000,10.0000,0
SHB,20081201,10.0000,12.0000,10.0000,10.0000,0
SHB,20081202,10.0000,12.0000,10.0000,10.0000,0
SHB,20081203,10.0000,12.0000,10.0000,10.0000,0
SHB,20081204,10.0000,12.0000,10.0000,10.0000,0
SHB,20081205,10.0000,12.0000,9.0000,9.0000,0
SHB,20081208,9.0000,12.0000,9.0000,9.0000,0
SHB,20081209,9.0000,12.0000,9.0000,9.0000,0
SHB,20081210,9.0000,12.0000,9.0000,9.0000,0
SHB,20081211,9.0000,12.0000,9.0000,9.0000,0
SHB,20081212,9.0000,12.0000,9.0000,10.0000,0
SHB,20081215,10.0000,12.0000,10.0000,10.0000,0
SHB,20081216,10.0000,12.0000,10.0000,10.0000,0
SHB,20081217,10.0000,12.0000,10.0000,10.0000,0
SHB,20081218,10.0000,12.0000,10.0000,10.0000,0
SHB,20081219,10.0000,12.0000,10.0000,10.0000,0
SHB,20081222,10.0000,12.0000,10.0000,10.0000,0
SHB,20081223,10.0000,12.0000,10.0000,10.0000,0
SHB,20081224,10.0000,12.0000,10.0000,10.0000,0
SHB,20081225,10.0000,12.0000,10.0000,10.0000,0
SHB,20081226,10.0000,12.0000,10.0000,10.0000,0
SHB,20081229,10.0000,12.0000,10.0000,10.0000,0
SHB,20081230,10.0000,12.0000,10.0000,10.0000,0
SHB,20081231,10.0000,12.0000,10.0000,10.0000,0
SHB,20090102,10.0000,12.0000,10.0000,10.0000,0
SHB,20090105,10.0000,12.0000,10.0000,10.0000,0
SHB,20090106,10.0000,12.0000,10.0000,10.0000,0
SHB,20090107,10.0000,12.0000,10.0000,10.0000,0
SHB,20090108,10.0000,12.0000,10.0000,10.0000,0
SHB,20090109,10.0000,12.0000,10.0000,10.0000,0
SHB,20090112,10.0000,12.0000,10.0000,10.0000,0
SHB,20090113,10.0000,12.0000,10.0000,10.0000,0
SHB,20090114,10.0000,11.0000,9.0000,9.2000,0
SHB,20090115,9.2000,10.0000,9.0000,9.0000,0
SHB,20090116,9.0000,10.0000,9.0000,9.0000,0
SHB,20090119,9.0000,10.0000,9.0000,9.0000,0
SHB,20090120,9.0000,10.0000,9.0000,9.0000,0
SHB,20090121,9.0000,10.0000,9.0000,9.0000,0
SHB,20090122,9.0000,10.0000,9.0000,9.0000,0
SHB,20090123,9.0000,10.0000,9.0000,9.0000,0
SHB,20090202,9.0000,10.0000,9.0000,9.0000,0
SHB,20090203,9.0000,10.0000,9.0000,9.0000,0
SHB,20090204,9.0000,10.0000,9.0000,9.0000,0
SHB,20090205,9.0000,10.0000,9.0000,9.0000,0
SHB,20090206,9.0000,10.0000,9.0000,9.0000,0
SHB,20090209,9.0000,10.0000,9.0000,9.0000,0
SHB,20090210,9.0000,10.0000,9.0000,9.0000,0
SHB,20090211,9.0000,10.0000,9.0000,9.0000,0
SHB,20090212,9.0000,10.0000,8.0000,8.5000,0
SHB,20090213,8.5000,10.0000,8.0000,8.5000,0
SHB,20090216,8.5000,10.0000,8.0000,8.5000,0
SHB,20090217,8.5000,10.0000,8.0000,8.5000,0
SHB,20090218,8.5000,10.0000,8.0000,8.5000,0
SHB,20090219,8.5000,10.0000,8.0000,8.5000,0
SHB,20090220,8.5000,10.0000,8.0000,8.5000,0
SHB,20090223,8.5000,10.0000,8.0000,8.5000,0
SHB,20090224,8.5000,8.5000,8.0000,8.3000,0
SHB,20090225,8.3000,8.5000,8.0000,8.3000,0
SHB,20090226,8.3000,8.5000,8.0000,8.3000,0
SHB,20090227,8.3000,8.5000,8.0000,8.3000,0
SHB,20090302,8.3000,8.5000,8.0000,8.0000,0
SHB,20090303,8.0000,8.5000,8.0000,8.0000,0
SHB,20090304,8.0000,8.5000,8.0000,8.0000,0
SHB,20090305,8.0000,8.5000,8.0000,8.0000,0
SHB,20090306,8.0000,8.5000,8.0000,8.0000,0
